"measurement_value","base_date","year","month","day","day_of_week","is_holiday","base_time","hour","category_code","category_description","unit","nx","ny","admin_district_code","city","sub_address"
2.50,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
248.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
1.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
2.70,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
34.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
13.10,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-1.90,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
84.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-0.10,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
2.00,2025-03-31,2025,3,31,Monday,FALSE,"1300",13,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
32.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
14.20,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.50,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
262.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.20,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.50,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
34.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
10.60,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
1.10,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
200.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.10,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.30,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
35.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
13.60,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
0.60,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
198.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
1.80,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
1.90,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
30.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
13.30,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.70,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
330.00,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-1.10,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.40,2025-03-31,2025,3,31,Monday,FALSE,"1400",14,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
27.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
13.80,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.50,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
270.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.50,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
39.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
10.90,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.20,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
215.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.10,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.80,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
31.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
13.30,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
1.90,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
313.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-1.70,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
2.60,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
24.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.50,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.80,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
225.00,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.80,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.10,2025-03-31,2025,3,31,Monday,FALSE,"1500",15,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
22.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
13.20,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.40,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
308.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-1.80,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
3.10,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
40.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
10.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
1.80,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
217.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.40,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
34.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
12.80,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
3.30,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
256.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
0.80,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
3.40,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
24.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
14.90,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.40,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
347.00,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-1.60,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.70,2025-03-31,2025,3,31,Monday,FALSE,"1600",16,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
20.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
13.20,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.60,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
231.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.30,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.10,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
39.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
9.90,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
1.50,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
207.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.40,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
33.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
12.20,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
3.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
268.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
0.10,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
3.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
26.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
13.80,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-1.60,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
87.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.70,2025-03-31,2025,3,31,Monday,FALSE,"1700",17,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
18.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
12.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.70,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
248.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.70,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.80,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
49.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
8.40,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
221.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
2.30,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
31.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
11.50,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
2.10,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
242.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
1.10,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
2.40,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
31.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
13.30,2025-03-31,2025,3,31,Monday,FALSE,"1800",18,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
